Frequency,EarTag,Alive,Point,UTMZone,Easting,Northing,Azimuth,Date,Time_O,Time,AM_PM,Line,Wind,Rain,Temp,Clouds,Notes,SampleTimeCat,SampleTimeGeneral,Observer,Grid
149.394,A3707,Yes,3,22,278923,5359524,346,2017-06-28,8:30:38,83038,AM,3,Calm,Clear,Mild,8out8,Very strong,EarlyMorning,Morning,MR,BL
149.394,A3707,Yes,2,22,278952,5359712,237,2017-07-16,17:19:57,171957,PM,1,Mild,Clear,Warm,1out8,,EarlyEvening,Evening,MR,BL
149.394,A3707,Yes,3,22,278746,5359795,210,2017-07-16,17:43:49,174349,PM,2,Mild,Clear,Warm,1out8,,EarlyEvening,Evening,MR,BL
149.394,A3707,Yes,4,22,278932,5359538,266,2017-07-16,18:00:10,180010,PM,3,Calm,Clear,Warm,1out8,,EarlyEvening,Evening,MR,BL
149.394,A3707,Yes,1,22,279214,5359445,229,2017-07-19,9:08:39,90839,AM,1,Mild,Clear,Mild,8out8,Faint,EarlyMorning,Morning,MR,BL
149.394,A3707,Yes,2,22,278951,5359713,211,2017-07-19,9:55:10,95510,AM,2,Calm,Clear,Warm,6out8,Had to invert polarity of antenna,EarlyMorning,Morning,MR,BL
149.394,A3707,Yes,4,22,278808,5359569,124,2017-07-19,10:49:56,104956,AM,3,Calm,Clear,Warm,3out8,,LateMorning,Morning,MR,BL
149.394,A3707,Yes,5,22,279325,5359463,271,2017-07-19,11:44:42,114442,AM,4,Calm,Clear,Warm,1out8,"Triangulated, not super confident",LateMorning,Morning,MR,BL
149.394,A3707,Yes,6,22,279214,5359447,279,2017-07-19,16:33:57,163357,PM,1,Mild,Clear,Warm,7out8,,EarlyEvening,Evening,MR,BL
149.394,A3707,Yes,7,22,278949,5359713,220,2017-07-19,17:12:03,171203,PM,2,Mild,Clear,Warm,7out8,,EarlyEvening,Evening,MR,BL
149.394,A3707,Yes,8,22,278860,5359958,,2017-07-19,17:50:23,175023,PM,,Calm,Clear,Warm,5out8,Not heard,EarlyEvening,Evening,MR,BL
149.394,A3707,Yes,9,22,278828,5359751,172,2017-07-19,18:15:51,181551,PM,3,Calm,Clear,Warm,8out8,,LateEvening,Evening,MR,BL
149.394,A3707,,,22,279217,5359445,,2017-07-22,9:49:37,94937,AM,,Mild,Clear,Mild,8out8,Not heard,EarlyMorning,Morning,MR,BL
149.394,A3707,Yes,3,22,278952,5359714,223,2017-07-22,10:26:31,102631,AM,1,Calm,Clear,Warm,8out8,"Faint, lots of interference",LateMorning,Morning,MR,BL
149.394,A3707,Yes,4,22,278747,5359797,210,2017-07-22,10:59:49,105949,AM,2,Calm,Drizzle,Mild,8out8,"Faint, out of map",LateMorning,Morning,MR,BL
149.394,A3707,Yes,5,22,278927,5359552,,2017-07-22,11:30:03,113003,AM,,Calm,Drizzle,Mild,8out8,Not heard,LateMorning,Morning,MR,BL
149.394,A3707,Yes,6,22,279027,5359566,276,2017-07-22,11:43:59,114359,AM,3,Calm,Clear,Mild,8out8,,LateMorning,Morning,MR,BL
149.394,A3707,Yes,2,22,279244,5359799,,2017-07-24,10:22:27,102227,AM,,Strong,Clear,Mild,1out8,Not heard,LateMorning,Morning,MR,BL
149.394,A3707,Yes,3,22,278979,5359907,,2017-07-24,11:04:12,110412,AM,,Strong,Clear,Warm,2out8,Not heard,LateMorning,Morning,MR,BL
149.394,A3707,Yes,4,,,,,2017-07-24,11:29:40,112940,AM,,Strong,Clear,Warm,5out8,Not heard,LateMorning,Morning,MR,BL
149.394,A3707,Yes,5,22,278918,5359532,259,2017-07-24,11:56:21,115621,AM,2,Mild,Clear,Warm,4out8,,LateMorning,Morning,MR,BL
149.394,A3707,Yes,6,22,278946,5359710,234,2017-07-24,12:06:56,120656,AM,3,Strong,Clear,Warm,6out8,,EarlyAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,7,22,278746,5359800,174,2017-07-24,12:27:04,122704,AM,4,Strong,Clear,Mild,5out8,,EarlyAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,7,22,278830,5359752,253,2017-07-27,16:01:26,160126,PM,1,Mild,Clear,Warm,1out8,Inverted polarity,LateAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,8,22,278737,5359798,210,2017-07-27,16:22:31,162231,PM,2,Calm,Clear,Warm,1out8,,LateAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,12,22,278710,5359816,185,2017-07-27,17:34:47,173447,PM,3,Mild,Clear,Warm,1out8,,EarlyEvening,Evening,MR,BL
149.394,A3707,Yes,3,22,278950,5359710,,2017-07-29,13:28:38,132838,PM,,Calm,Clear,Warm,1out8,Not heard,EarlyAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,4,22,278743,5359804,201,2017-07-29,14:00:01,140001,PM,4,Mild,Clear,Warm,1out8,,EarlyAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,5,22,278831,5359756,219,2017-07-29,14:09:17,140917,PM,5,Calm,Clear,Warm,1out8,"Not great, very faint and choppy",EarlyAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,6,22,278813,5359581,,2017-07-29,14:30:59,143059,PM,,Calm,Clear,Warm,1out8,Not heard,EarlyAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,7,22,279025,5359488,266,2017-07-29,14:52:46,145246,PM,5,Calm,Clear,Warm,1out8,Triangulated ,LateAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,1,22,279217,5359449,244,2017-08-03,16:47:39,164739,PM,1,Mild,Clear,Warm,8out8,Inverted polarity,EarlyEvening,Evening,MR,BL
149.394,A3707,Yes,2,22,278949,5359713,192,2017-08-03,17:17:39,171739,PM,2,Mild,Clear,Warm,8out8,Extremely faint and disturbed,EarlyEvening,Evening,MR,BL
149.394,A3707,Yes,3,22,278761,5359793,144,2017-08-03,17:45:04,174504,PM,3,Mild,Clear,Warm,7out8,"Inverted polarity, faint",EarlyEvening,Evening,MR,BL
149.394,A3707,Yes,5,22,278951,5359632,210,2017-08-03,18:24:27,182427,PM,4,Calm,Clear,Warm,6out8,Faint,LateEvening,Evening,MR,BL
149.394,A3707,Yes,1,22,279214,5359448,249,2017-08-11,6:23:58,62358,AM,1,Mild,Drizzle,Mild,8out8,Faint,EarlyMorning,Morning,MR,BL
149.394,A3707,Yes,2,22,278950,5359710,192,2017-08-11,7:01:00,70100,AM,2,Calm,Clear,Mild,3out8,Very faint,EarlyMorning,Morning,MR,BL
149.394,A3707,Yes,3,22,278650,5359876,,2017-08-11,7:23:43,72343,AM,,Calm,Clear,Warm,3out8,Not heard,EarlyMorning,Morning,MR,BL
149.394,A3707,Yes,7,22,279077,5359464,230,2017-08-11,9:20:17,92017,AM,5,Mild,Clear,Warm,1out8,Faint,EarlyMorning,Morning,MR,BL
149.394,A3707,Yes,1,22,279216,5359444,247,2017-08-13,11:32:46,113246,PM,1,Calm,Clear,Warm,8out8,,LateMorning,Morning,MR,BL
149.394,A3707,Yes,2,22,279239,5359796,,2017-08-13,12:09:49,120949,PM,,Calm,Clear,Warm,8out8,Not heard,EarlyAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,3,22,279083,5359942,,2017-08-13,12:52:30,125230,PM,,Calm,Clear,Warm,8out8,Not heard,EarlyAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,4,22,278860,5360031,,2017-08-13,13:21:40,132140,PM,,Calm,Clear,Warm,8out8,Not heard,EarlyAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,5,22,278647,5359880,,2017-08-13,13:56:16,135616,PM,,Calm,Clear,Warm,8out8,Not heard,EarlyAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,6,22,278652,5359846,189,2017-08-13,14:12:21,141221,PM,2,Calm,Clear,Warm,8out8,Very faint and choppy. GPS point 292 on garmin,EarlyAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,7,22,278457,5359915,180,2017-08-13,14:30:36,143036,PM,3,Calm,Clear,Warm,8out8,,EarlyAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,8,22,278948,5359707,,2017-08-13,14:44:22,144422,PM,,Calm,Clear,Warm,8out8,Not heard,LateAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,1,22,279214,5359442,254,2017-08-15,8:56:17,85617,AM,1,,,,,Very faint,EarlyMorning,Morning,MR,BL
149.394,A3707,Yes,2,22,279144,5359870,208,2017-08-15,9:31:42,93142,AM,2,,,,,Inverted polarity (antenna at 90deg),EarlyMorning,Morning,MR,BL
149.394,A3707,Yes,3,22,278996,5360030,,2017-08-15,10:11:15,101115,AM,,,,,,Not heard,LateMorning,Morning,MR,BL
149.394,A3707,Yes,4,22,278649,5359880,,2017-08-15,10:56:03,105603,AM,,,,,,Not heard,LateMorning,Morning,MR,BL
149.394,A3707,Yes,5,22,278442,5359909,,2017-08-15,11:32:41,113241,AM,,,,,,Not heard,LateMorning,Morning,MR,BL
149.394,A3707,Yes,6,22,278798,5359562,118,2017-08-15,12:10:07,121007,AM,3,Strong,Clear,Warm,1out8,Very faint,EarlyAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,7,22,278953,5359637,,2017-08-15,12:35:18,123518,AM,,,,,,Not heard,EarlyAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,8,22,279023,5359484,,2017-08-15,13:09:12,130912,AM,,,,,,Not heard,EarlyAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,9,22,279099,5359298,,2017-08-15,13:31:45,133145,AM,,Mild,Clear,Warm,1out8,Not heard,EarlyAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,1,22,279214,5359444,248,2017-08-16,8:42:11,84211,AM,1,Calm,Clear,Cool,1out8,,EarlyMorning,Morning,MR,BL
149.394,A3707,Yes,2,22,278949,5359714,214,2017-08-16,9:16:42,91642,AM,2,,,,,,EarlyMorning,Morning,MR,BL
149.394,A3707,Yes,3,22,278738,5359800,186,2017-08-16,9:47:53,94753,AM,3,,,,,,EarlyMorning,Morning,MR,BL
149.394,A3707,Yes,4,22,278441,5359908,168,2017-08-16,10:02:01,100201,AM,4,Mild,Clear,Mild,5out8,"Faint, or 182",LateMorning,Morning,MR,BL
149.394,A3707,Yes,5,22,278934,5359533,,2017-08-16,10:45:06,104506,AM,,,,,,Not heard,LateMorning,Morning,MR,BL
149.394,A3707,Yes,2,22,278949,5359712,192,2017-08-18,16:09:24,160924,PM,2,Strong,Medium,Cool,8out8,,LateAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,3,22,278645,5359878,164,2017-08-18,16:44:04,164404,PM,3,Strong,Medium,Cool,8out8,,EarlyEvening,Evening,MR,BL
149.394,A3707,Yes,5,22,279026,5359487,212,2017-08-18,17:35:11,173511,PM,4,Strong,Medium,Cool,8out8,,EarlyEvening,Evening,MR,BL
149.394,A3707,Yes,1,22,279215,5359443,248,2017-08-19,13:32:53,133253,PM,1,Mild,Clear,Mild,7out8,,EarlyAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,2,22,279024,5359482,230,2017-08-19,14:03:03,140303,PM,2,Calm,Clear,Warm,6out8,Faint and choppy,EarlyAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,3,22,278948,5359708,208,2017-08-19,14:18:34,141834,PM,3,Calm,Clear,Warm,7out8,,EarlyAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,4,22,278733,5359799,,2017-08-19,14:59:19,145919,PM,4,Calm,Clear,Mild,7out8,,LateAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,1,22,279215,5359445,250,2017-08-20,8:59:36,85936,AM,1,Mild,Clear,Mild,8out8,,EarlyMorning,Morning,MR,BL
149.394,A3707,Yes,2,22,279141,5359873,,2017-08-20,9:41:39,94139,AM,,Mild,Clear,Mild,8out8,Not heard,EarlyMorning,Morning,MR,BL
149.394,A3707,Yes,5,22,278733,5359800,,2017-08-20,11:20:33,112033,AM,,Mild,Clear,Warm,2out8,Not heard,LateMorning,Morning,MR,BL
149.394,A3707,Yes,6,22,278946,5359710,212,2017-08-20,11:51:29,115129,AM,2,Mild,Clear,Warm,6out8,Inverted polarity,LateMorning,Morning,MR,BL
149.394,A3707,Yes,7,22,279024,5359485,236,2017-08-20,12:30:16,123016,AM,3,Mild,Clear,Warm,8out8,Inverted polarity,EarlyAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,1,22,279213,5359444,252,2017-08-22,13:22:25,132225,PM,1,Very Strong,Clear,Warm,1out8,"Also has an azimuth from earlier in the day, see iPad's notes",EarlyAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,2,22,278950,5359713,188,2017-08-22,14:18:48,141848,PM,2,Very Strong,Clear,Warm,1out8,Very faint and choppy ,EarlyAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,3,22,278712,5359818,,2017-08-22,15:05:57,150557,PM,,Very Strong,Clear,Warm,2out8,Not heard,LateAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,5,22,278832,5359755,174,2017-08-22,15:55:55,155555,PM,3,Strong,Clear,Warm,1out8,Choppy and faint,LateAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,1,22,279215,5359442,246,2017-08-23,10:15:47,101547,AM,1,Calm,Clear,Warm,8out8,Faint ,LateMorning,Morning,MR,BL
149.394,A3707,Yes,2,22,278950,5359715,210,2017-08-23,10:52:47,105247,AM,2,Mild,Clear,Warm,8out8,Very faint and choppy,LateMorning,Morning,MR,BL
149.394,A3707,Yes,3,22,278648,5359877,,2017-08-23,11:28:50,112850,AM,,Calm,Clear,Warm,6out8,Not heard,LateMorning,Morning,MR,BL
149.394,A3707,Yes,4,22,278570,5359725,178,2017-08-23,11:55:07,115507,AM,3,Mild,Clear,Warm,6out8,Inverted,LateMorning,Morning,MR,BL
149.394,A3707,Yes,1,22,279215,5359445,244,2017-08-24,9:19:46,91946,AM,1,Very Strong,Clear,Warm,5out8,"Faint, wind v strong but intermittent",EarlyMorning,Morning,MR,BL
149.394,A3707,Yes,2,25,278948,5359712,212,2017-08-24,10:14:53,101453,AM,2,Very Strong,Clear,Warm,6out8,Or 224. Very weak and choppy,LateMorning,Morning,MR,BL
149.394,A3707,Yes,3,22,278647,5359879,,2017-08-24,10:29:59,102959,AM,,Very Strong,Clear,Warm,4out8,Not heard,LateMorning,Morning,MR,BL
149.394,A3707,Yes,4,22,278556,5359684,180,2017-08-24,11:08:03,110803,AM,3,Very Strong,Clear,Warm,7out8,"Faint, choppy. ",LateMorning,Morning,MR,BL
149.394,A3707,Yes,1,22,279216,5359442,262,2017-08-29,14:08:24,140824,PM,1,Calm,Clear,Warm,3out8,Inverted polarity,EarlyAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,2,22,279145,5359873,,2017-08-29,14:53:13,145313,PM,,Calm,Clear,Warm,1out8,Not heard,LateAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,3,22,278996,5360033,,2017-08-29,15:19:28,151928,PM,,Mild,Clear,Warm,1out8,Not heard,LateAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,4,22,278648,5359876,,2017-08-29,15:52:49,155249,PM,,Calm,Clear,Warm,1out8,Not heard,LateAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,5,22,278552,5359701,190,2017-08-29,16:09:28,160928,PM,2,Calm,Clear,Warm,2out8,,LateAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,6,22,278836,5359752,218,2017-08-29,17:00:25,170025,PM,3,Calm,Clear,Warm,1out8,,EarlyEvening,Evening,MR,BL
149.394,A3707,Yes,2,22,278948,5359711,230,2017-08-30,10:10:48,101048,AM,2,Calm,Clear,Mild,3out8,Inverted polarity,LateMorning,Morning,MR,BL
149.394,A3707,Yes,3,22,278846,5359885,,2017-08-30,11:09:28,110928,AM,,Calm,Clear,Mild,1out8,Not heard,LateMorning,Morning,MR,BL
149.394,A3707,Yes,4,22,278646,5359876,,2017-08-30,11:21:40,112140,AM,,Calm,Clear,Warm,2out8,Not heard,LateMorning,Morning,MR,BL
149.394,A3707,Yes,5,22,278587,5359752,204,2017-08-30,11:37:08,113708,AM,3,Calm,Clear,Warm,1out8,,LateMorning,Morning,MR,BL
149.394,A3707,Yes,6,22,278473,5359737,179,2017-08-30,11:53:41,115341,AM,4,Calm,Clear,Warm,2out8,,LateMorning,Morning,MR,BL
149.394,A3707,Yes,1,22,279214,5359443,256,2017-08-31,13:44:42,134442,PM,1,Mild,Clear,Mild,8out8,Strong and clear,EarlyAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,2,22,279145,5359876,212,2017-08-31,14:18:10,141810,PM,2,Mild,Clear,Mild,8out8,Faint,EarlyAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,3,22,278997,5360031,,2017-08-31,14:48:04,144804,PM,,Calm,Clear,Mild,8out8,Not heard,LateAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,4,22,278842,5359886,192,2017-08-31,15:03:24,150324,PM,3,Mild,Clear,Mild,8out8,Faint and choppy,LateAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,5,22,278591,5359754,172,2017-08-31,15:48:02,154802,PM,4,Calm,Clear,Mild,8out8,,LateAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,6,22,279026,5359480,,2017-08-31,16:26:32,162632,PM,,Mild,Clear,Mild,8out8,Not heard,LateAfternoon,Afternoon,MR,BL
149.394,A3707,Yes,1,22,279216,5359443,254,2017-09-01,9:07:22,90722,AM,1,Calm,Drizzle,Mild,8out8,,EarlyMorning,Morning,MR,BL
149.394,A3707,Yes,2,22,279141,5359871,,2017-09-01,9:42:38,94238,AM,,Calm,Drizzle,Mild,8out8,Not heard ,EarlyMorning,Morning,MR,BL
149.394,A3707,Yes,3,22,279244,5359797,,2017-09-01,10:12:48,101248,AM,,Calm,Drizzle,Mild,8out8,Not heard ,LateMorning,Morning,MR,BL
149.394,A3707,Yes,5,22,278829,5359755,210,2017-09-01,10:57:33,105733,AM,2,Calm,Clear,Mild,8out8,Very faint,LateMorning,Morning,MR,BL
149.394,A3707,Yes,6,22,278646,5359878,184,2017-09-01,11:11:08,111108,AM,3,Calm,Clear,Mild,8out8,Faint,LateMorning,Morning,MR,BL
149.432,A3701,No,1,22,279216,5359450,330,2017-06-25,6:43:00,64300,AM,1,Mild,Clear,Mild,4out8,Taken on notebook as fieldform was not working,EarlyMorning,Morning,MR,BL
149.432,A3701,No,2,22,279216,5360024,226,2017-06-25,7:19:00,71900,AM,2,Mild,Clear,Mild,4out8,Taken on notebook as fieldform was not working,EarlyMorning,Morning,MR,BL
149.432,A3701,No,3,22,279022,5359577,302,2017-06-25,8:01:00,80100,AM,3,Mild,Clear,Mild,4out8,Taken on notebook as fieldform was not working,EarlyMorning,Morning,MR,BL
149.432,A3701,No,1,22,279212,5359444,292,2017-06-26,6:53:41,65341,AM,1,Calm,Clear,Warm,1out8,,EarlyMorning,Morning,MR,BL
149.432,A3701,No,2,22,279220,5360025,238,2017-06-26,7:29:35,72935,AM,2,Calm,Clear,Warm,1out8,,EarlyMorning,Morning,MR,BL
149.432,A3701,No,3,22,278746,5359793,171,2017-06-26,9:03:11,90311,AM,3,Calm,Clear,Warm,1out8,,EarlyMorning,Morning,MR,BL
149.432,A3701,No,1,22,279215,5359447,300,2017-06-27,18:30:17,183017,PM,1,Strong,Clear,Mild,1out8,,LateEvening,Evening,MR,BL
149.432,A3701,No,2,22,279221,5360024,222,2017-06-27,19:10:04,191004,PM,2,Mild,Clear,Warm,1out8,,LateEvening,Evening,MR,BL
149.432,A3701,No,3,22,279037,5359562,276,2017-06-27,19:58:01,195801,PM,3,Calm,Clear,Mild,1out8,,LateEvening,Evening,MR,BL
149.432,A3701,Yes,1,22,279213,5359444,302,2017-06-28,7:04:47,70447,AM,1,Calm,Clear,Mild,8out8,Was dead all previous times,EarlyMorning,Morning,MR,BL
149.432,A3701,Yes,2,22,279188,5360019,219,2017-06-28,7:40:32,74032,AM,2,Calm,Clear,Mild,8out8,Was dead all previous times,EarlyMorning,Morning,MR,BL
149.432,A3701,Yes,3,22,278923,5359524,326,2017-06-28,8:33:03,83303,AM,3,Calm,Clear,Mild,8out8,Was dead all previous times,EarlyMorning,Morning,MR,BL
149.432,A3701,No,1,22,279215,5359442,278,2017-07-13,16:49:50,164950,PM,,Mild,Clear,Warm,2out8,,EarlyEvening,Evening,TH,BL
149.432,A3701,Yes,1,22,279212,5359446,293,2017-07-16,10:06:18,100618,AM,1,Mild,Clear,Warm,1out8,Previously dead,LateMorning,Morning,MR,BL
149.432,A3701,Yes,2,22,278951,5359709,248,2017-07-16,10:51:20,105120,AM,2,Mild,Clear,Warm,1out8,Previously alive,LateMorning,Morning,MR,BL
149.432,A3701,Yes,3,22,278647,5359881,156,2017-07-16,11:43:42,114342,AM,3,Calm,Clear,Warm,1out8,Previously dead,LateMorning,Morning,MR,BL
149.432,A3701,Yes,1,22,279214,5359445,307,2017-07-19,9:22:41,92241,AM,1,Mild,Clear,Mild,7out8,Was dead,EarlyMorning,Morning,MR,BL
149.432,A3701,Yes,2,22,278951,5359713,270,2017-07-19,10:08:44,100844,AM,2,Calm,Clear,Warm,6out8,Was dead,LateMorning,Morning,MR,BL
149.432,A3701,Yes,4,22,278808,5359569,332,2017-07-19,10:53:18,105318,AM,3,Calm,Clear,Warm,3out8,,LateMorning,Morning,MR,BL
149.432,A3701,Yes,4,22,278808,5359569,12,2017-07-19,11:10:26,111026,AM,4,Calm,Clear,Warm,3out8,Was dead,LateMorning,Morning,MR,BL
149.432,A3701,No,6,22,279214,5359447,310,2017-07-19,16:42:41,164241,PM,1,Mild,Clear,Warm,7out8,Was alive in the morning,EarlyEvening,Evening,MR,BL
149.432,A3701,No,7,22,278949,5359713,280,2017-07-19,17:22:51,172251,PM,2,Mild,Clear,Warm,7out8,,EarlyEvening,Evening,MR,BL
149.432,A3701,No,8,22,278860,5359958,189,2017-07-19,18:02:10,180210,PM,3,Calm,Clear,Warm,5out8,Triangulated ,LateEvening,Evening,MR,BL
149.432,A3701,Yes,1,22,279217,5359445,304,2017-07-22,9:57:27,95727,AM,1,Mild,Clear,Mild,8out8,Was dead,EarlyMorning,Morning,MR,BL
149.432,A3701,Yes,3,22,278952,5359714,275,2017-07-22,10:42:35,104235,AM,2,Calm,Clear,Warm,8out8,,LateMorning,Morning,MR,BL
149.432,A3701,Yes,4,22,278747,5359797,189,2017-07-22,11:13:42,111342,AM,3,Calm,Drizzle,Mild,8out8,Triangulated ,LateMorning,Morning,MR,BL
149.432,A3701,No,1,22,279214,5359445,321,2017-07-24,9:50:21,95021,AM,1,Strong,Clear,Mild,1out8,,EarlyMorning,Morning,MR,BL
149.432,A3701,No,2,22,279244,5359799,262,2017-07-24,10:30:27,103027,AM,2,Strong,Clear,Mild,1out8,,LateMorning,Morning,MR,BL
149.432,A3701,No,3,22,278979,5359907,218,2017-07-24,11:09:08,110908,AM,3,Strong,Clear,Warm,2out8,,LateMorning,Morning,MR,BL
149.432,A3701,Yes,6,22,279243,5359794,275,2017-08-16,11:34:17,113417,AM,1,,,,,Was dead when last heard,LateMorning,Morning,MR,BL
149.432,A3701,Yes,1,22,279214,5359444,300,2017-08-16,12:19:48,121948,AM,2,,,,,Was dead when last geard,EarlyAfternoon,Afternoon,MR,BL
149.432,A3701,No,2,22,278949,5359714,292,2017-08-16,13:00:09,130009,AM,3,,,,,,EarlyAfternoon,Afternoon,MR,BL
149.432,A3701,Yes,7,22,278558,5359951,169,2017-08-16,13:15:53,131553,AM,4,Mild,Clear,Warm,7out8,Was dead when last heard,EarlyAfternoon,Afternoon,MR,BL
149.432,A3701,Yes,1,22,279215,5359443,308,2017-08-19,15:57:05,155705,PM,1,Calm,Clear,Warm,7out8,Was dead,LateAfternoon,Afternoon,MR,BL
149.432,A3701,Yes,6,22,278935,5359538,336,2017-08-19,16:32:21,163221,PM,2,Calm,Clear,Mild,1out8,Was dead,EarlyEvening,Evening,MR,BL
149.432,A3701,Yes,7,22,279146,5359872,243,2017-08-19,16:52:36,165236,PM,3,Calm,Clear,Mild,1out8,Was dead,EarlyEvening,Evening,MR,BL
149.432,A3701,Yes,8,22,279246,5359797,260,2017-08-19,17:19:45,171945,PM,4,Calm,Clear,Mild,1out8,Was dead,EarlyEvening,Evening,MR,BL
149.432,A3701,Yes,1,22,279215,5359445,304,2017-08-20,9:10:14,91014,AM,1,Mild,Clear,Mild,8out8,Was dead,EarlyMorning,Morning,MR,BL
149.432,A3701,Yes,2,22,279141,5359873,242,2017-08-20,10:02:14,100214,AM,2,Mild,Clear,Mild,7out8,Was dead,LateMorning,Morning,MR,BL
149.432,A3701,Yes,4,22,278841,5359887,186,2017-08-20,10:56:07,105607,AM,3,Calm,Clear,Mild,7out8,Was dead,LateMorning,Morning,MR,BL
149.432,A3701,Yes,1,22,279215,5359446,294,2017-08-21,9:41:50,94150,AM,1,Strong,Drizzle,Mild,8out8,Was dead,EarlyMorning,Morning,MR,BL
149.432,A3701,Yes,2,22,279142,5359874,242,2017-08-21,10:30:50,103050,AM,2,Strong,Clear,Mild,8out8,Was dead,LateMorning,Morning,MR,BL
149.432,A3701,Yes,3,22,278649,5359881,165,2017-08-21,11:06:23,110623,AM,3,Mild,Clear,Warm,6out8,Was dead,LateMorning,Morning,MR,BL
149.432,A3701,Yes,4,22,278773,5359776,218,2017-08-21,11:38:38,113838,AM,4,Strong,Clear,Warm,3out8,Was dead,LateMorning,Morning,MR,BL
149.432,A3701,No,1,22,279213,5359444,314,2017-08-22,13:46:57,134657,PM,1,Very Strong,Clear,Warm,1out8,,EarlyAfternoon,Afternoon,MR,BL
149.432,A3701,No,4,22,278650,5359884,114,2017-08-22,15:23:06,152306,PM,2,Very Strong,Clear,Warm,2out8,,LateAfternoon,Afternoon,MR,BL
149.432,A3701,No,6,22,279145,5359872,248,2017-08-22,16:58:58,165858,PM,3,Strong,Clear,Warm,1out8,,EarlyEvening,Evening,MR,BL
149.452,A3708,Yes,1,22,279215,5359442,282,2017-07-13,16:45:33,164533,PM,1,Mild,Clear,Warm,2out8,,EarlyEvening,Evening,TH,BL
149.452,A3708,Yes,2,22,278939,5359617,268,2017-07-13,17:23:15,172315,PM,2,Mild,Clear,Warm,2out8,,EarlyEvening,Evening,TH,BL
149.452,A3708,Yes,3,22,278674,5359835,138,2017-07-13,17:47:03,174703,PM,3,Mild,Clear,Warm,2out8,,EarlyEvening,Evening,TH,BL
149.452,A3708,Yes,6,22,278887,5359739,186,2017-07-13,18:26:35,182635,PM,4,Mild,Clear,Warm,2out8,,LateEvening,Evening,TH,BL
149.452,A3708,Yes,1,22,279212,5359446,270,2017-07-16,10:22:58,102258,AM,1,Mild,Clear,Warm,1out8,Faint,LateMorning,Morning,MR,BL
149.452,A3708,Yes,2,22,278951,5359709,204,2017-07-16,11:10:37,111037,AM,2,Mild,Clear,Warm,1out8,,LateMorning,Morning,MR,BL
149.452,A3708,Yes,3,22,278647,5359881,154,2017-07-16,12:00:02,120002,AM,3,Calm,Clear,Warm,1out8,,EarlyAfternoon,Afternoon,MR,BL
149.452,A3708,Yes,2,22,278952,5359712,229,2017-07-16,17:32:27,173227,PM,2,Mild,Clear,Warm,1out8,,EarlyEvening,Evening,MR,BL
149.452,A3708,Yes,3,22,278746,5359795,162,2017-07-16,17:47:07,174707,PM,3,Mild,Clear,Warm,1out8,,EarlyEvening,Evening,MR,BL
149.452,A3708,Yes,4,22,278932,5359538,298,2017-07-16,18:05:15,180515,PM,4,Calm,Clear,Warm,1out8,,LateEvening,Evening,MR,BL
149.452,A3708,Yes,1,22,279214,5359445,302,2017-07-19,9:17:12,91712,AM,1,Mild,Clear,Mild,7out8,,EarlyMorning,Morning,MR,BL
149.452,A3708,Yes,2,22,278951,5359713,202,2017-07-19,10:03:41,100341,AM,2,Calm,Clear,Warm,6out8,,LateMorning,Morning,MR,BL
